Stock quote and option quote for SPY on 12/1/25 10:15:45

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
680.20,Q,-3.19,680.18,P,680.20,Q,320 x 280,"19,157,854",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
40,1.08%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,0,43,14,15,5,62.78,C,60.21,E,60.30,E,1 DEC 25,620,0,Q,.01,E,0,"2,579","2,159",0,8,.01,A,,
,,0,38,14,15,5,56.80,X,55.21,E,55.30,E,1 DEC 25,625,0,S,.01,E,3,"1,685","1,208",0,3,.01,D,,
,,4,0,15,12,4,53.67,M,54.20,M,54.30,E,1 DEC 25,626,0,X,.01,E,0,"2,029","1,218",0,4,.01,E,,
,,<empty>,0,2,12,0,0, ,53.16,M,53.45,S,1 DEC 25,627,0,Q,.01,I,0,"1,829",818,0,29,.01,T,,
,,<empty>,1,97,11,0,0, ,52.24,D,52.48,C,1 DEC 25,628,0,P,.01,E,0,"10,296","1,177",0,2,.29,S,,
,,5,6,15,12,2,50.67,C,51.17,D,51.30,E,1 DEC 25,629,0,X,.01,E,0,"1,557","1,180",0,1,.04,A,,
,,<empty>,14,21,12,0,0, ,50.17,I,50.33,E,1 DEC 25,630,0,P,.01,E,0,"6,635","1,171",0,25,.01,M,,
,,9,5,24,13,1,49.74,C,49.35,M,49.33,E,1 DEC 25,631,0,Z,.01,I,0,961,"1,041",0,8,.01,A,,
,,5,5,12,12,1,48.79,C,48.25,E,48.32,H,1 DEC 25,632,0,X,.01,E,0,533,"1,216",0,8,.02,A,,
,,0,8,24,14,1,35.17,B,47.35,E,47.33,E,1 DEC 25,633,0,T,.01,E,0,349,"1,103",0,3,.02,A,,
,,<empty>,4,24,12,0,0, ,46.17,I,46.33,E,1 DEC 25,634,0,A,.01,E,0,199,"1,364",0,5,.02,N,,
,,0,8,12,13,1,35.24,M,45.35,M,45.24,D,1 DEC 25,635,0,S,.01,E,0,"1,000","1,308",0,3,.01,C,,
,,<empty>,9,15,12,0,0, ,44.17,H,44.30,E,1 DEC 25,636,0,S,.01,E,0,"2,203","1,371",0,2,.02,B,,
,,<empty>,4,24,12,0,0, ,43.17,I,43.33,E,1 DEC 25,637,0,A,.01,E,0,"1,064","1,192",0,8,.01,E,,
,,1,0,12,13,1,43.60,C,42.18,E,42.26,I,1 DEC 25,638,0,X,.01,I,0,669,963,0,2,.02,E,,
,,0,50,13,13,20,41.88,A,41.18,E,41.32,H,1 DEC 25,639,0,S,.01,E,0,"1,013","1,325",0,3,.02,C,,
,,0,25,25,15,2,43.09,W,40.21,E,40.58,E,1 DEC 25,640,0,Q,.01,E,2,"5,621","1,112",0,2,.01,X,,
,,0,24,11,15,1,29.04,C,39.17,E,39.33,I,1 DEC 25,641,0,A,.01,E,0,568,"1,123",0,2,.04,A,,
,,<empty>,11,13,12,0,0, ,38.21,H,38.33,H,1 DEC 25,642,0,Q,.01,I,0,500,794,0,1,.07,E,,
,,<empty>,59,1,12,0,0, ,37.21,H,37.31,E,1 DEC 25,643,0,C,.01,N,0,435,926,0,6,.03,E,,
,,0,39,13,12,1,38.14,A,36.22,X,36.34,M,1 DEC 25,644,0,S,.01,M,0,"3,091",901,0,3,.02,A,,
,,0,124,24,12,2,25.64,M,35.17,I,35.33,E,1 DEC 25,645,0,C,.01,I,87,"11,933","1,010",0,87,.01,N,,
,,0,111,14,12,1,36.85,M,34.21,I,34.32,E,1 DEC 25,646,0,N,.01,E,28,"3,254","1,041",0,1,.01,C,,
,,0,109,15,12,1,34.76,W,33.25,E,33.26,E,1 DEC 25,647,0,D,.01,E,35,984,"1,277",0,8,.02,A,,
,,<empty>,108,14,12,0,0, ,32.21,I,32.33,E,1 DEC 25,648,0,U,.01,E,1,733,"1,227",0,1,.01,S,,
,,0,392,1,14,1,14.32,U,31.50,E,31.31,E,1 DEC 25,649,0,Q,.01,E,0,"1,721","1,209",0,3,.02,A,,
,,0,450,15,15,3,30.42,X,30.21,E,30.31,E,1 DEC 25,650,0,Q,.01,E,9,"2,986","1,559",0,4,.01,S,,
,,<empty>,346,13,14,0,0, ,29.35,E,29.43,M,1 DEC 25,651,.01,X,.01,N,0,965,"6,886",13,2,.03,A,,
,,0,293,1,14,2,11.05,N,28.35,E,28.31,E,1 DEC 25,652,0,A,.01,X,32,650,"5,661",0,8,.01,A,,
,,0,354,13,12,1,15.16,P,27.21,H,27.32,E,1 DEC 25,653,0,U,.01,C,28,"3,669","1,810",0,8,.02,A,,
,,0,499,15,12,1,29.30,B,26.20,I,26.48,E,1 DEC 25,654,0,T,.01,X,78,"1,913","5,758",0,66,.01,J,,
,,1,632,14,11,1,25.83,E,25.28,D,25.31,E,1 DEC 25,655,.01,N,.01,W,7,"1,990","4,072",1,1,.01,C,,
,,0,241,14,12,1,15.77,U,24.29,H,24.30,E,1 DEC 25,656,.01,U,.01,X,3,"2,852","5,366",148,3,.02,I,,
,,0,643,13,2,30,19.85,M,23.24,S,23.28,E,1 DEC 25,657,.01,U,.01,X,95,"1,181","5,146",148,14,.01,B,,
,,0,293,11,2,1,23.77,Z,22.24,S,22.35,I,1 DEC 25,658,0,A,.01,W,1,743,"4,627",0,1,.01,E,,
,,0,473,15,11,1,23.90,I,21.24,H,21.31,E,1 DEC 25,659,0,D,.01,W,41,915,"4,199",0,8,.01,A,,
,,0,"1,294",14,2,2,23.04,B,20.24,B,20.32,M,1 DEC 25,660,.01,D,.02,E,124,"4,260","5,122",100,2,.02,A,,
,,0,587,12,11,1,20.74,D,19.25,I,19.36,D,1 DEC 25,661,0,Q,.01,H,18,"1,424","2,240",0,1,.01,A,,
,,0,"1,770",15,2,1,21.00,X,18.19,B,18.35,E,1 DEC 25,662,.01,N,.02,E,3,"2,602","4,562",347,1,.02,N,,
,,1,"3,002",14,13,1,16.63,B,17.22,E,17.31,E,1 DEC 25,663,.01,U,.02,W,7,"1,439","4,891",429,5,.02,B,,
,,0,"1,742",15,12,1,12.01,C,16.19,H,16.28,E,1 DEC 25,664,.01,W,.02,W,19,"1,688","4,514","1,027",1,.03,E,,
,,1,"3,347",13,12,1,15.97,A,15.22,X,15.33,M,1 DEC 25,665,.01,H,.02,W,143,"6,182","4,075","1,364",9,.02,A,,
,,0,"1,880",121,12,3,17.42,M,14.23,H,14.33,S,1 DEC 25,666,.01,N,.02,N,259,"1,775","4,226","3,547",40,.02,M,,
,,1,927,226,197,1,13.92,D,13.65,S,13.42,S,1 DEC 25,667,.01,N,.02,W,153,"1,978","1,887","3,634",4,.02,A,,
,,0,"1,623",20,12,1,14.66,A,12.24,D,12.31,P,1 DEC 25,668,.02,N,.03,N,282,"3,151","3,811","3,582",1,.03,E,,
,,1,"1,255",242,136,1,12.61,A,11.25,S,11.36,S,1 DEC 25,669,.02,N,.03,U,730,"1,870",438,"3,753",2,.02,A,,
,,16,"2,294",202,149,1,11.67,C,10.22,S,10.35,S,1 DEC 25,670,.04,P,.05,Z,214,"9,813","2,787","3,014",1,.03,J,,
,,6,"1,186",199,179,2,9.99,I,9.27,S,9.29,S,1 DEC 25,671,.05,N,.06,N,205,"1,874","3,127","3,630",10,.06,E,,
,,6,"1,658",131,183,1,9.28,C,8.26,S,8.38,S,1 DEC 25,672,.08,P,.09,W,881,"4,214","1,585","2,884",1,.07,A,,
,,50,797,136,12,1,8.30,C,7.28,D,7.41,S,1 DEC 25,673,.11,I,.12,I,419,"4,419","1,138","1,049",1,.07,C,,
,,10,"1,286",20,5,1,6.80,M,6.36,Q,6.40,P,1 DEC 25,674,.15,W,.16,W,674,"4,582","1,398","1,474",5,.12,N,,
,,120,"3,117",33,109,1,5.74,B,5.44,S,5.43,N,1 DEC 25,675,.21,W,.22,W,"2,351","12,534","1,193","1,258",1,.19,C,,
,,161,"2,057",20,37,10,5.00,C,4.49,C,4.53,U,1 DEC 25,676,.29,W,.30,W,"2,611","3,547",806,829,4,.28,A,,
,,219,"2,581",141,140,1,4.16,N,3.60,E,3.63,S,1 DEC 25,677,.40,W,.41,C,"3,284","7,672",853,625,2,.41,A,,
,,677,"1,751",109,40,10,3.14,B,2.77,P,2.81,U,1 DEC 25,678,.55,U,.57,W,"4,719","6,716",432,699,9,.56,J,,
,,"1,471","2,338",70,111,1,2.00,N,1.99,B,2.04,B,1 DEC 25,679,.80,U,.81,W,"6,568","4,295",187,111,1,.78,B,,
,,"5,646","4,594",81,246,3,1.38,E,1.35,I,1.37,W,1 DEC 25,680,1.14,N,1.15,U,"6,753","12,613",32,153,1,1.12,B,,
,,"11,079","5,448",6,285,5,.86,P,.84,C,.85,N,1 DEC 25,681,1.62,S,1.64,C,"4,112","10,303",162,283,1,1.60,J,,
,,"10,639","4,772",446,480,1,.48,S,.47,E,.48,N,1 DEC 25,682,2.25,Z,2.28,E,"1,754","10,062",267,188,9,2.22,H,,
,,"8,815","6,358","1,163",300,1,.25,A,.24,S,.25,E,1 DEC 25,683,3.02,Q,3.05,C,270,"8,074",425,20,1,2.82,N,,
,,"4,794","6,499","1,401","4,492",2,.12,Q,.11,W,.12,W,1 DEC 25,684,3.83,S,3.92,D,161,"1,985",10,219,3,3.60,J,,
,,"5,636","9,510","3,657",155,1,.07,W,.06,P,.07,N,1 DEC 25,685,4.83,I,4.85,S,218,"2,559",186,13,8,4.28,A,,
,,"2,379","6,942","3,280","1,424",1,.04,A,.03,U,.04,N,1 DEC 25,686,5.81,S,5.81,S,189,359,80,159,10,4.63,A,,
,,"1,842","5,173","3,443",616,1,.02,B,.02,N,.03,N,1 DEC 25,687,6.75,S,6.84,S,7,451,195,64,1,6.93,M,,
,,798,"8,484","3,632","2,032",1,.01,S,.01,W,.02,N,1 DEC 25,688,7.73,E,7.80,S,11,172,17,202,10,7.47,B,,
,,55,"11,778","3,641",715,2,.01,C,.01,I,.02,N,1 DEC 25,689,8.70,S,8.80,S,0,120,169,79,5,6.03,I,,
,,89,"12,465","5,333",277,1,.01,E,.01,N,.02,E,1 DEC 25,690,9.68,S,9.80,S,10,146,170,168,10,9.96,M,,
,,38,"3,252","4,254",0,16,.01,C,0,A,.01,W,1 DEC 25,691,10.73,T,10.79,S,0,35,69,17,1,8.11,A,,
,,2,"3,347","5,772",0,1,.01,E,0,S,.01,X,1 DEC 25,692,11.71,S,11.80,E,1,1,82,225,1,11.41,B,,
,,6,"2,263","1,650",0,1,.01,I,0,I,.01,I,1 DEC 25,693,12.75,P,12.80,S,1,1,218,18,1,12.40,B,,
,,2,901,"2,434",0,1,.01,S,0,Q,.01,M,1 DEC 25,694,13.68,S,13.83,S,<empty>,1,216,216,0,0, ,,
,,2,"4,957","2,683",0,1,.01,C,0,U,.01,M,1 DEC 25,695,14.72,E,14.79,E,0,4,212,216,1,12.33,J,,
,,0,"2,374","3,296",0,10,.02,I,0,A,.01,M,1 DEC 25,696,15.68,E,15.78,X,1,0,11,162,1,15.19,B,,
,,0,"1,309","2,205",0,3,.01,E,0,Q,.01,E,1 DEC 25,697,16.74,T,16.77,H,<empty>,0,10,110,0,0, ,,
,,0,861,"2,226",0,2,.01,C,0,U,.01,M,1 DEC 25,698,17.43,I,17.77,T,<empty>,1,10,10,0,0, ,,
,,0,373,"2,819",0,6,.01,M,0,Q,.01,M,1 DEC 25,699,18.74,X,18.77,H,<empty>,0,11,11,0,0, ,,
,,9,"6,210","3,303",0,4,.01,C,0,N,.01,M,1 DEC 25,700,19.70,H,19.77,H,<empty>,3,11,11,0,0, ,,
,,0,242,"3,959",0,1,.03,D,0,Q,.01,M,1 DEC 25,701,20.74,X,20.77,H,<empty>,0,11,11,0,0, ,,
,,<empty>,323,"3,816",0,0,0, ,0,Q,.01,M,1 DEC 25,702,21.77,H,21.79,I,<empty>,0,11,11,0,0, ,,
,,0,"2,401","5,412",0,2,.01,M,0,S,.01,M,1 DEC 25,703,22.53,X,22.82,H,<empty>,0,11,11,0,0, ,,
,,0,187,"5,966",0,10,.02,M,0,N,.01,M,1 DEC 25,704,23.42,H,23.59,H,<empty>,0,11,11,0,0, ,,
,,0,774,"6,699",0,4,.01,W,0,Q,.01,M,1 DEC 25,705,24.45,H,24.52,H,0,0,10,10,4,24.86,M,,
,,0,497,"6,776",0,30,.01,B,0,Q,.01,M,1 DEC 25,706,25.52,H,25.58,H,<empty>,0,11,11,0,0, ,,
,,0,"1,467","6,880",0,2,.01,J,0,N,.01,M,1 DEC 25,707,25.49,E,27.54,S,<empty>,0,2,10,0,0, ,,
,,0,"1,599","6,868",0,1,.02,U,0,Q,.01,M,1 DEC 25,708,26.36,B,28.33,B,<empty>,0,2,2,0,0, ,,
,,0,844,"7,074",0,1,.02,U,0,C,.01,M,1 DEC 25,709,27.25,C,29.14,B,1,0,2,10,1,29.09,C,,
,,0,"1,395","6,867",0,1,.01,N,0,Q,.01,M,1 DEC 25,710,28.49,B,30.54,S,<empty>,0,2,2,0,0, ,,
,,0,564,"1,530",0,95,.01,I,0,Q,.01,E,1 DEC 25,715,33.49,B,35.40,B,<empty>,0,2,2,0,0, ,,
,,<empty>,49,"1,838",0,0,0, ,0,Q,.01,M,1 DEC 25,720,38.90,C,40.55,B,<empty>,0,2,10,0,0, ,,
,,0,100,"1,712",0,1,.04,A,0,S,.01,C,1 DEC 25,725,43.90,C,45.55,B,<empty>,0,2,10,0,0, ,,
,,0,334,"1,533",0,1,.01,B,0,X,.01,A,1 DEC 25,730,48.91,B,50.57,E,0,0,10,2,2,61.72,C,,
,,0,460,"1,199",0,50,.01,E,0,W,.01,M,1 DEC 25,735,53.99,E,55.57,E,<empty>,0,10,11,0,0, ,,
,,0,402,"1,128",0,94,.02,M,0,N,.01,M,1 DEC 25,740,58.89,B,60.57,E,<empty>,0,10,2,0,0, ,,
,,0,432,"1,465",0,19,.01,I,0,S,.01,A,1 DEC 25,745,63.89,B,65.57,E,<empty>,0,10,2,0,0, ,,
,,1,576,"1,545",0,1,.01,A,0,S,.01,A,1 DEC 25,750,68.91,B,70.57,E,<empty>,0,10,2,0,0, ,,
,,<empty>,459,"1,189",0,0,0, ,0,J,.01,M,1 DEC 25,755,73.93,E,75.54,E,<empty>,0,10,11,0,0, ,,
,,<empty>,317,"1,824",0,0,0, ,0,J,.01,E,1 DEC 25,760,78.89,B,80.57,E,<empty>,0,10,2,0,0, ,,
,,<empty>,574,"1,836",0,0,0, ,0,Z,.01,E,1 DEC 25,765,83.89,B,85.55,B,<empty>,0,2,2,0,0, ,,
,,<empty>,198,"1,842",0,0,0, ,0,X,.01,E,1 DEC 25,770,88.98,E,90.55,B,<empty>,0,2,11,0,0, ,,
,,<empty>,192,"1,851",0,0,0, ,0,Q,.01,E,1 DEC 25,775,93.99,E,95.57,E,<empty>,0,10,11,0,0, ,,
,,0,294,"1,858",0,1,.01,S,0,Q,.01,E,1 DEC 25,780,98.90,C,100.59,C,<empty>,0,10,10,0,0, ,,
,,<empty>,0,"1,864",0,0,0, ,0,J,.01,E,1 DEC 25,785,103.90,C,105.55,B,<empty>,0,2,10,0,0, ,,
,,5,0,"1,862",0,1,.01,M,0,X,.01,E,1 DEC 25,790,108.89,B,110.55,B,<empty>,0,2,2,0,0, ,,
,,0,673,"1,864",0,1,.01,M,0,Q,.01,E,1 DEC 25,795,113.96,E,115.60,E,<empty>,0,1,11,0,0, ,,
,,<empty>,2,"6,764",0,0,0, ,0,Q,.01,A,1 DEC 25,800,118.18,C,120.73,E,<empty>,0,1,10,0,0, ,,

2 DEC 25  (1)  100 (Weeklys)
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,<empty>,1,10,2,0,0, ,179.49,S,181.85,H,2 DEC 25,500,0,B,.01,N,0,314,"1,166",0,7,.02,A,,
,,<empty>,0,10,2,0,0, ,174.59,B,176.73,I,2 DEC 25,505,0,Z,.01,N,0,348,"1,158",0,1,.03,T,,
,,<empty>,0,3,23,0,0, ,169.45,H,171.91,N,2 DEC 25,510,0,U,.01,N,<empty>,133,"1,154",0,0,0, ,,
,,<empty>,0,10,40,0,0, ,164.57,A,166.70,H,2 DEC 25,515,0,S,.01,N,0,35,"1,179",0,5,.05,E,,
,,<empty>,0,4,30,0,0, ,159.57,E,161.92,C,2 DEC 25,520,0,X,.01,N,0,128,"1,138",0,5,.05,A,,
,,<empty>,0,2,4,0,0, ,154.57,C,156.85,B,2 DEC 25,525,0,Q,.01,N,0,835,"1,134",0,8,.01,A,,
,,<empty>,0,2,2,0,0, ,149.60,B,151.70,B,2 DEC 25,530,0,N,.01,M,0,174,"1,228",0,8,.01,A,,
,,<empty>,0,2,4,0,0, ,144.57,E,146.73,Q,2 DEC 25,535,0,Q,.01,N,0,"1,044","1,118",0,10,.01,B,,
,,<empty>,0,10,4,0,0, ,139.57,E,141.91,H,2 DEC 25,540,0,A,.01,I,<empty>,155,"1,178",0,0,0, ,,
,,<empty>,0,3,2,0,0, ,134.58,B,136.74,Q,2 DEC 25,545,0,A,.01,I,0,60,"1,258",0,10,.01,I,,
,,<empty>,0,2,4,0,0, ,129.58,E,131.70,B,2 DEC 25,550,0,N,.01,I,0,570,"1,255",0,1,.05,D,,
,,<empty>,0,10,2,0,0, ,124.58,B,126.71,H,2 DEC 25,555,0,W,.01,I,0,692,"1,245",0,1,.01,A,,
,,<empty>,0,3,30,0,0, ,119.62,E,121.69,Q,2 DEC 25,560,0,A,.01,I,<empty>,708,"1,167",0,0,0, ,,
,,<empty>,4,10,30,0,0, ,114.58,E,116.72,I,2 DEC 25,565,0,W,.01,M,0,185,"1,246",0,1,.01,A,,
,,<empty>,2,10,4,0,0, ,109.58,E,111.88,H,2 DEC 25,570,0,P,.01,I,0,300,"1,153",0,1,.02,A,,
,,<empty>,0,10,2,0,0, ,104.60,B,106.66,H,2 DEC 25,575,0,Q,.01,C,0,328,"1,180",0,1,.01,A,,
,,<empty>,0,2,4,0,0, ,99.58,E,101.71,B,2 DEC 25,580,0,N,.01,N,0,297,"1,030",0,10,.02,E,,
,,<empty>,5,2,3,0,0, ,94.58,E,96.71,B,2 DEC 25,585,0,X,.01,N,0,286,"1,018",0,1,.01,A,,
,,<empty>,0,16,4,0,0, ,89.59,C,91.94,W,2 DEC 25,590,0,W,.01,I,0,735,"1,034",0,1,.02,A,,
,,<empty>,8,10,2,0,0, ,84.58,B,86.90,A,2 DEC 25,595,0,P,.01,I,0,"1,689","1,229",0,10,.01,B,,
,,0,5,4,29,1,63.25,E,79.62,E,81.72,Q,2 DEC 25,600,0,X,.01,I,0,956,"1,249",0,1,.04,B,,
,,<empty>,0,10,31,0,0, ,74.27,E,76.92,X,2 DEC 25,605,0,N,.01,I,18,"1,610","1,239",0,5,.01,C,,
,,<empty>,0,2,5,0,0, ,69.59,E,71.67,B,2 DEC 25,610,0,Q,.01,D,13,"3,095",938,0,1,.02,A,,
,,<empty>,9,20,30,0,0, ,64.57,E,66.95,A,2 DEC 25,615,.01,N,.02,C,21,930,"1,447",630,5,.02,C,,
,,10,4,2,31,5,60.40,C,59.63,E,61.87,B,2 DEC 25,620,.01,D,.02,C,5,"1,150","1,287",649,2,.01,B,,
,,5,5,3,2,5,55.01,X,54.34,B,56.75,N,2 DEC 25,625,.01,D,.02,C,0,901,"1,323","1,005",1,.50,M,,
,,0,4,10,30,4,45.84,B,53.59,E,55.92,H,2 DEC 25,626,.01,I,.02,C,0,609,"1,272","1,075",99,.04,W,,
,,<empty>,1,2,2,0,0, ,52.62,B,54.91,B,2 DEC 25,627,.01,I,.02,I,0,"1,477","1,056",951,6,.02,C,,
,,<empty>,4,10,2,0,0, ,51.64,B,53.94,I,2 DEC 25,628,.01,I,.02,I,6,679,"1,025",889,6,.02,P,,
,,<empty>,0,10,30,0,0, ,50.58,E,53.00,X,2 DEC 25,629,.01,I,.02,N,0,849,815,897,47,.58,E,,
,,15,3,10,1,5,50.94,C,49.83,C,51.73,H,2 DEC 25,630,.01,N,.02,N,0,816,818,520,1,.04,J,,
,,<empty>,4,10,2,0,0, ,48.65,B,50.94,I,2 DEC 25,631,.01,I,.02,I,3,414,989,851,3,.01,A,,
,,<empty>,4,30,28,0,0, ,47.48,C,49.77,A,2 DEC 25,632,.01,I,.02,W,3,601,825,865,3,.02,A,,
,,<empty>,0,10,23,0,0, ,46.48,H,48.74,H,2 DEC 25,633,.01,I,.02,D,12,276,945,849,3,.01,A,,
,,<empty>,2,10,31,0,0, ,45.33,E,47.74,H,2 DEC 25,634,.01,I,.02,D,14,262,912,939,3,.02,A,,
,,<empty>,18,2,28,0,0, ,44.58,C,46.95,S,2 DEC 25,635,.01,I,.02,D,289,"1,102",892,915,9,.01,A,,
,,<empty>,21,1,2,0,0, ,43.62,B,45.76,C,2 DEC 25,636,.01,C,.02,W,294,"2,369",722,719,5,.02,B,,
,,<empty>,8,7,2,0,0, ,42.60,C,44.72,T,2 DEC 25,637,.01,N,.02,W,6,331,824,794,3,.01,A,,
,,<empty>,21,10,2,0,0, ,41.65,B,43.92,Q,2 DEC 25,638,.01,N,.02,W,43,241,789,860,3,.02,A,,
,,<empty>,7,2,23,0,0, ,40.49,H,42.70,B,2 DEC 25,639,.01,N,.02,D,11,339,423,815,1,.02,M,,
,,<empty>,14,6,2,0,0, ,40.15,B,41.94,Q,2 DEC 25,640,.01,M,.02,N,250,"3,426",291,"1,220",3,.01,A,,
,,<empty>,17,2,26,0,0, ,38.49,E,40.95,B,2 DEC 25,641,.02,D,.03,M,204,820,"1,225",618,1,.02,M,,
,,<empty>,17,2,2,0,0, ,37.53,B,39.70,S,2 DEC 25,642,.02,N,.03,M,0,644,"1,110",663,1,.05,S,,
,,0,51,2,4,1,19.54,N,36.61,C,38.76,B,2 DEC 25,643,.02,W,.03,I,38,607,"1,013",650,38,.03,X,,
,,<empty>,13,6,9,0,0, ,35.63,C,37.92,T,2 DEC 25,644,.02,W,.03,C,0,282,"1,365",729,5,.18,N,,
,,0,26,10,23,1,15.96,E,34.49,H,36.69,H,2 DEC 25,645,.02,I,.03,I,60,"4,933","1,056","1,164",21,.03,B,,
,,<empty>,17,2,30,0,0, ,33.49,C,35.94,B,2 DEC 25,646,.02,I,.03,I,13,998,"1,045",935,3,.02,A,,
,,<empty>,85,2,30,0,0, ,32.43,C,34.73,B,2 DEC 25,647,.02,I,.03,I,3,670,924,919,3,.03,A,,
,,<empty>,68,1,30,0,0, ,31.46,C,33.76,Q,2 DEC 25,648,.02,I,.03,W,11,556,747,857,10,.03,P,,
,,<empty>,43,2,30,0,0, ,30.61,E,32.95,B,2 DEC 25,649,.02,I,.03,D,4,588,786,858,3,.03,X,,
,,0,149,12,12,2,31.11,W,30.42,X,30.68,Q,2 DEC 25,650,.02,M,.03,D,13,"5,733",804,899,3,.03,X,,
,,0,36,11,30,22,15.63,H,28.63,C,30.72,H,2 DEC 25,651,.02,I,.03,N,0,678,562,987,1,.06,A,,
,,<empty>,145,16,12,0,0, ,28.27,X,28.72,Q,2 DEC 25,652,.02,M,.03,N,12,787,272,"1,028",10,.03,B,,
,,4,217,16,20,2,27.17,A,27.49,Q,27.69,Q,2 DEC 25,653,.03,D,.04,M,0,557,"1,155",994,99,.05,I,,
,,0,103,12,12,1,22.49,E,26.50,I,26.73,M,2 DEC 25,654,.03,I,.04,I,0,970,878,865,2,.05,A,,
